"ID","Handle","Command","Display Name","Status","Updated At","Definition: Handle","Definition: Name","Top Row","Row #","Field","Value"
"57433686179","advanced-compression","MERGE","ADVANCED COMPRESSION","Active","2024-04-29 16:37:36 -0700","features","Features","","88","description","Latex-free neoprene with micro-cell structure and cell memory for superior stretch, greater heat insulation and lighter, longer lasting support."
"57433718947","comfort-support","MERGE","COMFORT & SUPPORT","Active","2024-04-29 16:37:54 -0700","features","Features","true","89","title","COMFORT & SUPPORT"
"57433718947","comfort-support","MERGE","COMFORT & SUPPORT","Active","2024-04-29 16:37:54 -0700","features","Features","","90","description","Open 360˚ padded buttress isolates and supports the patella."
"57433751715","easy-on-skin","MERGE","EASY ON SKIN","Active","2024-04-29 16:38:06 -0700","features","Features","true","91","title","EASY ON SKIN"
"57433751715","easy-on-skin","MERGE","EASY ON SKIN","Active","2024-04-29 16:38:06 -0700","features","Features","","92","description","Bound edges prevent irritation."
"57433784483","all-around-comfort","MERGE","ALL-AROUND COMFORT","Active","2024-04-29 16:38:19 -0700","features","Features","true","93","title","ALL-AROUND COMFORT"
"57433784483","all-around-comfort","MERGE","ALL-AROUND COMFORT","Active","2024-04-29 16:38:19 -0700","features","Features","","94","description","Perforated back panel provides heat and moisture management for all-around comfort."
"57433817251","durable-1","MERGE","DURABLE","Active","2024-04-29 16:38:34 -0700","features","Features","true","95","title","DURABLE"
"57433817251","durable-1","MERGE","DURABLE","Active","2024-04-29 16:38:34 -0700","features","Features","","96","description","Exterior layer of nylon fabric for durability."
"57433882787","ideal-for-any-sport-activity","MERGE","IDEAL FOR ANY SPORT, ACTIVITY","Active","2024-04-29 16:38:49 -0700","features","Features","true","97","title","IDEAL FOR ANY SPORT, ACTIVITY"
"57433882787","ideal-for-any-sport-activity","MERGE","IDEAL FOR ANY SPORT, ACTIVITY","Active","2024-04-29 16:38:49 -0700","features","Features","","98","description","Perfect for Walking, Running, Hiking, Soccer, Biking, Basketball, Football, Baseball, Volleyball and more."
"57433948323","fits-left-or-right-knee","MERGE","FITS LEFT OR RIGHT KNEE","Active","2024-04-29 16:38:58 -0700","features","Features","true","99","title","FITS LEFT OR RIGHT KNEE"
"57433948323","fits-left-or-right-knee","MERGE","FITS LEFT OR RIGHT KNEE","Active","2024-04-29 16:38:58 -0700","features","Features","","100","description",""
" "
"###### YOUR PLAN ALLOWS FILE SIZE TILL HERE ###### UPGRADE IF YOU NEED LARGER FILES"
